FileName,ImageName,Format,Folder,Camera,Location,Date,Time,WorkDays,Category,Label,Count,Gendar,Independent,Comment
L-YL17-H40A-0791,IMAG0944,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,8/31/2017,18:20,37,空,,,,,
L-YL17-H40A-0792,IMAG0945,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,8/31/2017,18:20,37,空,,,,,
L-YL17-H40A-0793,IMAG0946,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/1/2017,7:01,38,空,,,,,
L-YL17-H40A-0794,IMAG0947,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/1/2017,7:01,38,空,,,,,
L-YL17-H40A-0795,IMAG0948,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/1/2017,7:01,38,空,,,,,
L-YL17-H40A-0796,IMAG0949,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/1/2017,17:22,38,空,,,,,
L-YL17-H40A-0797,IMAG0950,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/1/2017,17:22,38,空,,,,,
L-YL17-H40A-0798,IMAG0951,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/1/2017,17:22,38,空,,,,,
L-YL17-H40A-0799,IMAG0952,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/2/2017,14:35,39,空,,,,,
L-YL17-H40A-0800,IMAG0953,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/2/2017,14:35,39,空,,,,,
L-YL17-H40A-0801,IMAG0954,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/2/2017,14:35,39,空,,,,,
L-YL17-H40A-0802,IMAG0955,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/2/2017,14:36,39,空,,,,,
L-YL17-H40A-0803,IMAG0956,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/2/2017,14:36,39,空,,,,,
L-YL17-H40A-0804,IMAG0957,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/2/2017,14:36,39,空,,,,,
L-YL17-H40A-0805,IMAG0958,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/3/2017,17:17,40,空,,,,,
L-YL17-H40A-0806,IMAG0959,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/3/2017,17:17,40,空,,,,,
L-YL17-H40A-0807,IMAG0960,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/3/2017,17:17,40,空,,,,,
L-YL17-H40A-0808,IMAG0961,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/4/2017,9:55,41,空,,,,,
L-YL17-H40A-0809,IMAG0962,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/4/2017,9:55,41,空,,,,,
L-YL17-H40A-0810,IMAG0963,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/4/2017,9:55,41,空,,,,,
L-YL17-H40A-0811,IMAG0964,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/4/2017,16:07,41,空,,,,,
L-YL17-H40A-0812,IMAG0965,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/4/2017,16:07,41,空,,,,,
L-YL17-H40A-0813,IMAG0966,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/4/2017,16:07,41,空,,,,,
L-YL17-H40A-0814,IMAG0967,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/5/2017,17:38,42,空,,,,,
L-YL17-H40A-0815,IMAG0968,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/5/2017,17:38,42,空,,,,,
L-YL17-H40A-0816,IMAG0969,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/5/2017,17:38,42,空,,,,,
L-YL17-H40A-0817,IMAG0970,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/6/2017,12:12,43,空,,,,,
L-YL17-H40A-0818,IMAG0971,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/6/2017,12:12,43,空,,,,,
L-YL17-H40A-0819,IMAG0972,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/6/2017,12:12,43,空,,,,,
L-YL17-H40A-0820,IMAG0973,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/6/2017,16:04,43,空,,,,,
L-YL17-H40A-0821,IMAG0974,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/6/2017,16:04,43,空,,,,,
L-YL17-H40A-0822,IMAG0975,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/6/2017,16:04,43,空,,,,,
L-YL17-H40A-0823,IMAG0976,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/6/2017,16:07,43,空,,,,,
L-YL17-H40A-0824,IMAG0977,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/6/2017,16:07,43,空,,,,,
L-YL17-H40A-0825,IMAG0978,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/6/2017,16:07,43,空,,,,,
L-YL17-H40A-0826,IMAG0979,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/7/2017,14:40,44,空,,,,,
L-YL17-H40A-0827,IMAG0980,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/7/2017,14:40,44,空,,,,,
L-YL17-H40A-0828,IMAG0981,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/7/2017,14:40,44,空,,,,,
L-YL17-H40A-0829,IMAG0982,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/7/2017,14:47,44,空,,,,,
L-YL17-H40A-0830,IMAG0983,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/7/2017,14:47,44,空,,,,,
L-YL17-H40A-0831,IMAG0984,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/7/2017,14:47,44,空,,,,,
L-YL17-H40A-0832,IMAG0985,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/7/2017,15:00,44,空,,,,,
L-YL17-H40A-0833,IMAG0986,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/7/2017,15:00,44,空,,,,,
L-YL17-H40A-0834,IMAG0987,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/7/2017,15:00,44,空,,,,,
L-YL17-H40A-0835,IMAG0988,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/8/2017,13:42,45,空,,,,,
L-YL17-H40A-0836,IMAG0989,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/8/2017,13:42,45,空,,,,,
L-YL17-H40A-0837,IMAG0990,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/8/2017,13:42,45,空,,,,,
L-YL17-H40A-0838,IMAG0991,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/9/2017,17:03,46,空,,,,,
L-YL17-H40A-0839,IMAG0992,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/9/2017,17:03,46,空,,,,,
L-YL17-H40A-0840,IMAG0993,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/9/2017,17:03,46,空,,,,,
L-YL17-H40A-0841,IMAG0994,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/13/2017,16:32,50,家畜,家牛,2,,1,
L-YL17-H40A-0842,IMAG0995,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/13/2017,16:32,50,家畜,家牛,2,,,
L-YL17-H40A-0843,IMAG0996,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/13/2017,16:32,50,家畜,家牛,2,,,
L-YL17-H40A-0844,IMAG0997,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/13/2017,16:32,50,家畜,家牛,2,,,
L-YL17-H40A-0845,IMAG0998,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/13/2017,16:32,50,家畜,家牛,2,,,
L-YL17-H40A-0846,IMAG0999,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/13/2017,16:32,50,家畜,家牛,2,,,
L-YL17-H40A-0847,IMAG1000,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/13/2017,16:32,50,家畜,家牛,2,,,
L-YL17-H40A-0848,IMAG1001,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/13/2017,16:32,50,家畜,家牛,2,,,
L-YL17-H40A-0849,IMAG1002,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/13/2017,16:32,50,家畜,家牛,2,,,
L-YL17-H40A-0850,IMAG1003,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/13/2017,16:32,50,家畜,家牛,2,,,
L-YL17-H40A-0851,IMAG1004,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/13/2017,16:32,50,家畜,家牛,2,,,
L-YL17-H40A-0852,IMAG1005,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/13/2017,16:32,50,家畜,家牛,2,,,
L-YL17-H40A-0853,IMAG1006,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/13/2017,16:40,50,家畜,家牛,2,,,
L-YL17-H40A-0854,IMAG1007,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/13/2017,16:40,50,家畜,家牛,2,,,
L-YL17-H40A-0855,IMAG1008,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/13/2017,16:40,50,家畜,家牛,2,,,
L-YL17-H40A-0856,IMAG1009,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/15/2017,8:40,52,空,,,,,
L-YL17-H40A-0857,IMAG1010,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/15/2017,8:40,52,空,,,,,
L-YL17-H40A-0858,IMAG1011,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/15/2017,8:40,52,空,,,,,
L-YL17-H40A-0859,IMAG1012,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/16/2017,18:45,53,空,,,,,
L-YL17-H40A-0860,IMAG1013,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/16/2017,18:45,53,空,,,,,
L-YL17-H40A-0861,IMAG1014,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/16/2017,18:45,53,空,,,,,
L-YL17-H40A-0862,IMAG1015,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/20/2017,10:59,57,空,,,,,
L-YL17-H40A-0863,IMAG1016,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/20/2017,10:59,57,空,,,,,
L-YL17-H40A-0864,IMAG1017,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/20/2017,10:59,57,空,,,,,
L-YL17-H40A-0865,IMAG1018,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/21/2017,19:06,58,空,,,,,
L-YL17-H40A-0866,IMAG1019,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/21/2017,19:06,58,空,,,,,
L-YL17-H40A-0867,IMAG1020,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/21/2017,19:06,58,空,,,,,
L-YL17-H40A-0868,IMAG1021,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/22/2017,7:19,59,鸟类,白腹锦鸡,1,雄,1,
L-YL17-H40A-0869,IMAG1022,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/22/2017,7:19,59,鸟类,白腹锦鸡,1,雄,,
L-YL17-H40A-0870,IMAG1023,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/22/2017,7:19,59,鸟类,白腹锦鸡,1,雄,,
L-YL17-H40A-0871,IMAG1024,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/25/2017,16:08,62,空,,,,,
L-YL17-H40A-0872,IMAG1025,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/25/2017,16:08,62,空,,,,,
L-YL17-H40A-0873,IMAG1026,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/25/2017,16:08,62,空,,,,,
L-YL17-H40A-0874,IMAG1027,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/26/2017,2:14,63,空,,,,,
L-YL17-H40A-0875,IMAG1028,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/26/2017,2:14,63,空,,,,,
L-YL17-H40A-0876,IMAG1029,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/26/2017,2:14,63,空,,,,,
L-YL17-H40A-0877,IMAG1030,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/26/2017,8:19,63,空,,,,,
L-YL17-H40A-0878,IMAG1031,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/26/2017,8:19,63,空,,,,,
L-YL17-H40A-0879,IMAG1032,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/26/2017,8:19,63,空,,,,,
L-YL17-H40A-0880,IMAG1033,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,7:55,64,空,,,,,
L-YL17-H40A-0881,IMAG1034,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,7:55,64,空,,,,,
L-YL17-H40A-0882,IMAG1035,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,7:55,64,空,,,,,
L-YL17-H40A-0883,IMAG1036,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:22,64,空,,,,,
L-YL17-H40A-0884,IMAG1037,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:22,64,空,,,,,
L-YL17-H40A-0885,IMAG1038,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:22,64,空,,,,,
L-YL17-H40A-0886,IMAG1039,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:22,64,空,,,,,
L-YL17-H40A-0887,IMAG1040,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:22,64,空,,,,,
L-YL17-H40A-0888,IMAG1041,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:22,64,空,,,,,
L-YL17-H40A-0889,IMAG1042,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:23,64,空,,,,,
L-YL17-H40A-0890,IMAG1043,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:23,64,空,,,,,
L-YL17-H40A-0891,IMAG1044,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:23,64,空,,,,,
L-YL17-H40A-0892,IMAG1045,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:23,64,空,,,,,
L-YL17-H40A-0893,IMAG1046,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:23,64,空,,,,,
L-YL17-H40A-0894,IMAG1047,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:23,64,空,,,,,
L-YL17-H40A-0895,IMAG1048,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:23,64,空,,,,,
L-YL17-H40A-0896,IMAG1049,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:23,64,空,,,,,
L-YL17-H40A-0897,IMAG1050,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:23,64,空,,,,,
L-YL17-H40A-0898,IMAG1051,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:24,64,空,,,,,
L-YL17-H40A-0899,IMAG1052,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:24,64,空,,,,,
L-YL17-H40A-0900,IMAG1053,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:24,64,空,,,,,
L-YL17-H40A-0901,IMAG1054,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:24,64,空,,,,,
L-YL17-H40A-0902,IMAG1055,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:24,64,空,,,,,
L-YL17-H40A-0903,IMAG1056,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:24,64,空,,,,,
L-YL17-H40A-0904,IMAG1057,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:24,64,空,,,,,
L-YL17-H40A-0905,IMAG1058,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:24,64,空,,,,,
L-YL17-H40A-0906,IMAG1059,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:24,64,空,,,,,
L-YL17-H40A-0907,IMAG1060,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:25,64,空,,,,,
L-YL17-H40A-0908,IMAG1061,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:25,64,空,,,,,
L-YL17-H40A-0909,IMAG1062,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:25,64,空,,,,,
L-YL17-H40A-0910,IMAG1063,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:25,64,空,,,,,
L-YL17-H40A-0911,IMAG1064,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:25,64,空,,,,,
L-YL17-H40A-0912,IMAG1065,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:25,64,空,,,,,
L-YL17-H40A-0913,IMAG1066,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:31,64,空,,,,,
L-YL17-H40A-0914,IMAG1067,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:31,64,空,,,,,
L-YL17-H40A-0915,IMAG1068,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/27/2017,21:31,64,空,,,,,
L-YL17-H40A-0916,IMAG1069,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/28/2017,9:28,65,空,,,,,
L-YL17-H40A-0917,IMAG1070,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/28/2017,9:28,65,空,,,,,
L-YL17-H40A-0918,IMAG1071,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,9/28/2017,9:28,65,鸟类,待鉴定,1,,1,画眉科
L-YL17-H40A-0919,IMAG1072,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/1/2017,14:06,68,鸟类,待鉴定,1,,,画眉科
L-YL17-H40A-0920,IMAG1073,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/1/2017,14:06,68,鸟类,待鉴定,1,,,画眉科
L-YL17-H40A-0921,IMAG1074,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/1/2017,14:06,68,空,,,,,
L-YL17-H40A-0922,IMAG1075,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/4/2017,4:34,71,空,,,,,
L-YL17-H40A-0923,IMAG1076,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/4/2017,4:34,71,空,,,,,
L-YL17-H40A-0924,IMAG1077,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/4/2017,4:34,71,空,,,,,
L-YL17-H40A-0925,IMAG1078,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/4/2017,4:35,71,空,,,,,
L-YL17-H40A-0926,IMAG1079,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/4/2017,4:35,71,空,,,,,
L-YL17-H40A-0927,IMAG1080,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/4/2017,4:35,71,空,,,,,
L-YL17-H40A-0928,IMAG1081,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,11:57,72,家畜,家牛,1,,1,
L-YL17-H40A-0929,IMAG1082,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,11:57,72,家畜,家牛,1,,,
L-YL17-H40A-0930,IMAG1083,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,11:57,72,家畜,家牛,1,,,
L-YL17-H40A-0931,IMAG1084,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,11:57,72,家畜,家牛,1,,,
L-YL17-H40A-0932,IMAG1085,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,11:57,72,家畜,家牛,1,,,
L-YL17-H40A-0933,IMAG1086,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,11:57,72,家畜,家牛,1,,,
L-YL17-H40A-0934,IMAG1087,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,11:57,72,家畜,家牛,1,,,
L-YL17-H40A-0935,IMAG1088,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,11:57,72,家畜,家牛,1,,,
L-YL17-H40A-0936,IMAG1089,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,11:57,72,家畜,家牛,1,,,
L-YL17-H40A-0937,IMAG1090,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,11:57,72,家畜,家牛,1,,,
L-YL17-H40A-0938,IMAG1091,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,11:57,72,家畜,家牛,1,,,
L-YL17-H40A-0939,IMAG1092,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,11:57,72,家畜,家牛,1,,,
L-YL17-H40A-0940,IMAG1093,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,11:58,72,家畜,家牛,1,,,
L-YL17-H40A-0941,IMAG1094,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,11:58,72,家畜,家牛,1,,,
L-YL17-H40A-0942,IMAG1095,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,11:58,72,家畜,家牛,1,,,
L-YL17-H40A-0943,IMAG1096,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,11:58,72,家畜,家牛,1,,,
L-YL17-H40A-0944,IMAG1097,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,11:58,72,家畜,家牛,1,,,
L-YL17-H40A-0945,IMAG1098,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,11:58,72,家畜,家牛,1,,,
L-YL17-H40A-0946,IMAG1099,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:07,72,家畜,家牛,1,,1,
L-YL17-H40A-0947,IMAG1100,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:07,72,家畜,家牛,1,,,
L-YL17-H40A-0948,IMAG1101,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:07,72,家畜,家牛,1,,,
L-YL17-H40A-0949,IMAG1102,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:07,72,家畜,家牛,1,,,
L-YL17-H40A-0950,IMAG1103,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:07,72,家畜,家牛,1,,,
L-YL17-H40A-0951,IMAG1104,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:07,72,家畜,家牛,1,,,
L-YL17-H40A-0952,IMAG1105,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:20,72,家畜,家牛,1,,,
L-YL17-H40A-0953,IMAG1106,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:20,72,家畜,家牛,1,,,
L-YL17-H40A-0954,IMAG1107,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:20,72,家畜,家牛,1,,,
L-YL17-H40A-0955,IMAG1108,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:20,72,家畜,家牛,1,,,
L-YL17-H40A-0956,IMAG1109,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:20,72,家畜,家牛,1,,,
L-YL17-H40A-0957,IMAG1110,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:20,72,家畜,家牛,1,,,
L-YL17-H40A-0958,IMAG1111,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:20,72,家畜,家牛,1,,,
L-YL17-H40A-0959,IMAG1112,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:20,72,家畜,家牛,1,,,
L-YL17-H40A-0960,IMAG1113,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:20,72,家畜,家牛,1,,,
L-YL17-H40A-0961,IMAG1114,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:20,72,家畜,家牛,1,,,
L-YL17-H40A-0962,IMAG1115,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:21,72,家畜,家牛,1,,,
L-YL17-H40A-0963,IMAG1116,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:21,72,家畜,家牛,1,,,
L-YL17-H40A-0964,IMAG1117,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:21,72,家畜,家牛,1,,,
L-YL17-H40A-0965,IMAG1118,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:21,72,家畜,家牛,1,,,
L-YL17-H40A-0966,IMAG1119,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:21,72,家畜,家牛,1,,,
L-YL17-H40A-0967,IMAG1120,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:21,72,家畜,家牛,1,,,
L-YL17-H40A-0968,IMAG1121,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:21,72,家畜,家牛,1,,,
L-YL17-H40A-0969,IMAG1122,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:21,72,家畜,家牛,1,,,
L-YL17-H40A-0970,IMAG1123,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:21,72,家畜,家牛,1,,,
L-YL17-H40A-0971,IMAG1124,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:21,72,家畜,家牛,1,,,
L-YL17-H40A-0972,IMAG1125,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:21,72,家畜,家牛,1,,,
L-YL17-H40A-0973,IMAG1126,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:21,72,家畜,家牛,1,,,
L-YL17-H40A-0974,IMAG1127,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:21,72,家畜,家牛,1,,,
L-YL17-H40A-0975,IMAG1128,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:22,72,家畜,家牛,1,,,
L-YL17-H40A-0976,IMAG1129,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:22,72,家畜,家牛,1,,,
L-YL17-H40A-0977,IMAG1130,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:22,72,家畜,家牛,1,,,
L-YL17-H40A-0978,IMAG1131,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:22,72,家畜,家牛,1,,,
L-YL17-H40A-0979,IMAG1132,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:27,72,家畜,家牛,1,,,
L-YL17-H40A-0980,IMAG1133,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:27,72,家畜,家牛,1,,,
L-YL17-H40A-0981,IMAG1134,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:27,72,家畜,家牛,1,,,
L-YL17-H40A-0982,IMAG1135,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:27,72,家畜,家牛,1,,,
L-YL17-H40A-0983,IMAG1136,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:27,72,家畜,家牛,1,,,
L-YL17-H40A-0984,IMAG1137,JPG,L-YL17-H40A,HY0286,L-YL17-H40A,10/5/2017,13:27,72,家畜,家牛,1,,,
